Variable,Original,Translation
cryogas,"Throw a gas grenade to the ground where it remains for {0}, releasing cryogenic gas that deals {1} damage per turn (depending on the gas concentration) to anyone standing in it, and applies Chill debuff which decreases target's movement points by {2} for {3}. It stacks up to {4} times.\n\nIt also causes hypothermia which reduces target's constitution by {5}. This effect stacks up to {6} times and lasts up to {7}. After hypothermia reaches maximum stacks, the target may become frozen for {8}.","Lanza una granada de gas al suelo donde permanece durante {0}, liberando gas criogénico que inflige {1} de daño por turno (dependiendo de la concentración de gas) a cualquiera que se encuentre en él, y aplica el estado negativo de Frío que disminuye los puntos de movimiento del objetivo en {2} durante {3}. Se acumula hasta {4} veces.\n\nTambién provoca hipotermia, que reduce la constitución del objetivo en {5}. Este efecto se acumula hasta {6} veces y dura hasta {7}. Después de que la hipotermia alcance el máximo de acumulaciones, el objetivo puede quedar congelado durante {8}."
herbicidegas,"Throw a gas grenade to the ground where it remains for {0}, releasing toxic herbicidal gas that deals {1} damage per turn (depending on the gas concentration) to anyone standing in it and one third that damage to those passing through it. Does {2}% damage to insectoids and bypasses their poison resistance.","Lanza una granada de gas al suelo donde permanece durante {0}, liberando gas herbicida tóxico que inflige {1} de daño por turno (dependiendo de la concentración de gas) a cualquiera que se encuentre en él y un tercio de ese daño a aquellos que pasen a través de él. Inflige un {2}% de daño a los insectoides e ignora su resistencia al veneno."
chemhaze|grenades.k,"Throw a grenade that instantly spreads the ""chemhaze"" gas which reduces chance to hit with ranged weapons by up to {0}% and reduces chance to hit with melee weapons and unarmed attack by up to {1}%.","Lanza una granada que propaga instantáneamente el gas ""neblumoquímico"", que reduce la probabilidad de impacto con armas a distancia hasta en un {0}% y reduce la probabilidad de impacto con armas cuerpo a cuerpo y ataques sin armas hasta en un {1}%."
chemhaze|statuseffects.k,Chance to hit with ranged weapons reduced by {0}% and chance to hit with melee weapons and unarmed attacks reduced by {1}%.,Probabilidad de impacto con armas a distancia reducida en un {0}% y probabilidad de impacto con armas cuerpo a cuerpo y ataques sin armas reducida en un {1}%.
electroboltchain,"There's a {0}% chance that original target is stunned for 1 turn, after which the electrical bolt jumps up to {1} times, each time dealing damage equal to {2}% of damage dealt to the previous target. It can hit the same target multiple times, but needs at least two targets to jump between.","Hay un {0}% de probabilidad de que el objetivo original quede aturdido durante 1 turno, tras lo cual el rayo eléctrico salta hasta {1} veces, infligiendo cada vez un daño igual al {2}% del daño infligido al objetivo anterior. Puede golpear al mismo objetivo varias veces, pero necesita al menos dos objetivos para saltar entre ellos."
electroboltchainchance,"{0} chance to trigger the chain effect. When this happens there's a {1}% chance that the original target is stunned for 1 turn, after which the electrical bolt jumps up to {2} times, each time dealing damage equal to {3}% of damage dealt to the previous target. It can hit the same target multiple, but needs at least two targets to jump between.","{0} de probabilidad de activar el efecto en cadena. Cuando esto sucede, hay un {1}% de probabilidad de que el objetivo original quede aturdido durante 1 turno, tras lo cual el rayo eléctrico salta hasta {2} veces, infligiendo cada vez un daño igual al {3}% del daño infligido al objetivo anterior. Puede golpear al mismo objetivo varias veces, pero necesita al menos dos objetivos para saltar entre ellos."
rustingacidsplash,Applies Rusting debuff which reduces durability of all mechanical items in target's posession by {0} per stack each turn for {1}. Stacks {2} times.,"Aplica el estado negativo de Oxidación, que reduce la durabilidad de todos los objetos mecánicos en posesión del objetivo en {0} por acumulación cada turno durante {1}. Se acumula {2} veces."
leatherarmor,"Though they offer only light protection against mechanical attacks, leather armors often have other benefits based on the type of skin used in their crafting.","Aunque solo ofrecen una protección ligera contra ataques mecánicos, las armaduras de cuero a menudo tienen otros beneficios basados en el tipo de piel utilizada en su fabricación."
psibooster|itemblueprints.k,"This concoction contains moderate levels of psycho-catalytic substances that enhance psionic regeneration with no known side effects. It requires the extract from Lacesso Gigantus mushroom, commonly known as 'Mindshroom'.","Esta mezcla contiene niveles moderados de sustancias psicocatalíticas que mejoran la regeneración psiónica sin efectos secundarios conocidos. Requiere el extracto del hongo Lacesso Gigantus, comúnmente conocido como 'Hongo Mental'."
psibooster|consumables.k,Immediately restores {0} psi.,Restaura inmediatamente {0} de psi.
psiinhalant,"A disposable psi inhalant is the safest and most common way of replenishing psi reserves. It requires unsaturated psionic catalyst, pure oxygen and some sort of a filter.","Un inhalador de psi desechable es la forma más segura y común de reponer las reservas de psi. Requiere catalizador psiónico no saturado, oxígeno puro y algún tipo de filtro."
minddarts,"'Mind Dart' is a variation of psi booster with addition of toxic and hallucinogenic substances extracted from the Red Dream mushroom. This mixture is highly dangerous to the consumer and should be taken in multiple smaller doses (if at all). It provides an instant surge of psionic activity as well as increases psi regeneration greatly for a short period of time, but is inevitably followed by a long period of psionic withdrawal.","'Dardo Mental' es una variación del potenciador de psi con la adición de sustancias tóxicas y alucinógenas extraídas del hongo Sueño Rojo. Esta mezcla es muy peligrosa para el consumidor y debe tomarse en múltiples dosis más pequeñas (si se toma). Proporciona un aumento instantáneo de la actividad psiónica, así como un gran aumento de la regeneración de psi durante un corto período de tiempo, pero inevitablemente le sigue un largo período de abstinencia psiónica."
shieldrecharger|itemblueprints.k,"While activate shield emitters cannot recharge their batteries by siphoning from their energy core, but they can however be recharged directly with adequate electromagnetic waves.\n\nShield recharger is a portable device that can emit these waves. It consists of two major parts: its own energy core and electromagnetic emitter.\n\nThis device also supports modulation.","Aunque los emisores de escudo activados no pueden recargar sus baterías sifonando de su núcleo de energía, sí pueden recargarse directamente con ondas electromagnéticas adecuadas.\n\nEl recargador de escudos es un dispositivo portátil que puede emitir estas ondas. Consta de dos partes principales: su propio núcleo de energía y un emisor electromagnético.\n\nEste dispositivo también admite modulación."
shieldrecharger|utilities.k,"Restores {0} shield to the target over {1} seconds, using up {2} energy.","Restaura {0} de escudo al objetivo durante {1} segundos, consumiendo {2} de energía."
tntc,Timer triggered TNT charges are often used to clear up passages and bust open sealed doors of abandoned (or not so abandoned) stations to make way for scavengers.\n\nIt is easy to build and relatively inexpensive compared to its more powerful C-4 counterpart.,"Las cargas de TNT con temporizador se utilizan a menudo para despejar pasajes y abrir puertas selladas de estaciones abandonadas (o no tan abandonadas) para dar paso a los chatarreros.\n\nEs fácil de construir y relativamente barata en comparación con su homóloga más potente, el C-4."
gr,"There are two types of conventional explosive hand grenades: \n\n- Fragmentation (frag) grenade which is used as an anti-personnel weapon\n\n- High-explosive grenade which is primarily used against heavily armored targets.\n\nThe type of the grenade created is dictated by its case, while its power depends on the combination of explosive fillings used.","Hay dos tipos de granadas de mano explosivas convencionales: \n\n- Granada de fragmentación (frag), que se utiliza como arma antipersonal\n\n- Granada de alto poder explosivo, que se utiliza principalmente contra objetivos fuertemente blindados.\n\nEl tipo de granada creada viene dictado por su carcasa, mientras que su potencia depende de la combinación de cargas explosivas utilizadas."
xbow,"Although not as devastating as firearms or energy weapons, crossbow is still a dangerous device. The bolts it fires can be rigged with explosives or coated with poison, but are otherwise generally less efficient against heavily armored targets. On the other hand, since bolts fly at a relatively low speed they penetrate energy shields more easily.","Aunque no son tan devastadoras como las armas de fuego o las armas de energía, la ballesta sigue siendo un dispositivo peligroso. Los virotes que dispara pueden ser equipados con explosivos o recubiertos de veneno, pero por lo demás son generalmente menos eficaces contra objetivos fuertemente blindados. Por otro lado, dado que los virotes vuelan a una velocidad relativamente baja, penetran los escudos de energía con mayor facilidad."
