Variable,Original,Translation
ldstr.8577b6fb05ce5349f67143179b0ec6a1,Chilled,Helado
ldstr.a4e8862984218f6f578b6145ced125a3,"Chills the target for {0}, reducing its movement points by {1}. Stacks {2} times.","Enfría al objetivo durante {0}, reduciendo sus puntos de movimiento en {1}. Se acumula {2} veces."
ldstr.9ab75cf645932d6cdf59f536137b2812,Chin!,¡Mentón!
ldstr.7219523627e6d5d877b15d386decc674,Chitter,Chirrido
ldstr.3329944ab04ab8cf2bbf658931d5a1b5,Chop,Cortar
ldstr.5447aa4026288039fccf95cf270282b3,Christopher,Christopher
ldstr.a1cf4dc781cbfbed0467d74ccad49214,Churchill,Churchill
ldstr.c8ee7272d6ed31d883c8f6ad374b2114,Cigar,Puro
ldstr.a7173cc5cdd0e31df00cd34f058b1d33,Cinder,Ceniza
ldstr.28f0aac2d5b4cb714228fd9e8dd4fd91,Circular Wave Amplifier,Amplificador de onda circular
ldstr.946ed81882f36b9e0ae3419b7fe60b54,Citadel of Death,Ciudadela de la Muerte
ldstr.a0eca9e223676c960233e9705278efd2,Citadel of Life - G1,Ciudadela de la Vida - G1
ldstr.4f288ef90a7b9b5283ecf39574f010d0,Civilian,Civil
ldstr.a97fedbce30ecfbc5f77f23789b0ee00,Clark,Clark
ldstr.d35b51b639528d580362ca7042de6a0e,Classic,Clásico
ldstr.78b52dfe979e78f6f9efa5995f6cf5cb,Claustrophilic Destiny,Destino claustrofóbico
ldstr.df398cf6ee26da27e9c8e6d831058ffe,Clean Blastema,Blastema limpio
ldstr.292af70ea43f60c9a24de6e344285616,Cleansed!,¡Limpiado!
ldstr.ceacef36167ce581c5291685f82ebe65,Clear!,¡Limpio!
attr.f1565d61fb74b142b7ddb3fc038a2d5a,Cleave,Hender
ldstr.f1565d61fb74b142b7ddb3fc038a2d5a,Cleave,Hender
ldstr.316853cc3718335f11c048e33b9be98a,Click,Clic
ldstr.2efd1fab3d1df5c90a61d44fd69c237f,Click to delete the note.,Haz clic para eliminar la nota.
ldstr.68e14e698120206c9c7a0a5086a58392,Climb through,Trepar por el compartimento
ldstr.f1f6522a55e3e3be8b6c2d0513af73ac,Climb up,Subir
ldstr.e11c052edced8289e25dfdfa7e45ad59,Cloaking Device,Dispositivo de camuflaje
ldstr.d3d2e617335f08df83599665eef8a418,Close,Cerrar
ldstr.d9832acd84d099e911e17c1ec90c291b,Close Power Box (Multiple),Cerrar caja de energía (Múltiple)
ldstr.aaf1ed10ca13c11219099c7bc5caf27b,Close Ventilation Shaft,Cerrar conducto de ventilación
ldstr.3aee4fb241c92bef6dba306ee677978f,Close quarters precision: ,Precisión a corta distancia: 
ldstr.93f7f0735512ba73a44a9be0300d6cb9,Close the hatch.,Cerrar la escotilla.
ldstr.bededb2c49aac84739b8eea0cc815e0c,Close your eyes...,Cierra los ojos...
ldstr.591e97d7d3f8716f4ac1d0412a589762,Closes a ventilation shaft.,Cierra un conducto de ventilación.
ldstr.5c8de6f894682fdb1786037b2040a26e,Closing,Cerrando
ldstr.4b3732408fa91e4b4faabe2d622aa259,Closing {0}...,Cerrando {0}...
ldstr.e471edef0720809d990b2beaaeb91107,Clothesss... t-t-too cooold...,Ropaaaa... m-m-muuucho fríooo...
attr.541448ffd21a47cbd2ee022b0041e5ad,Clothier,Tendero de ropa
ldstr.541448ffd21a47cbd2ee022b0041e5ad,Clothier,Tendero de ropa
ldstr.b2ebe404bd1d7ac0b29ee4d747dfb23b,Cluster Launcher Grenade,Granada lanzacúmulos
ldstr.bc364acba5edd5263d4bbe7d879488cf,Coagulation Shot,Disparo de coagulación
ldstr.b230ff525c4aa5ad3637a5f988fd31d8,Coagulation shot had no effect on {0},El disparo de coagulación no tuvo efecto en {0}
ldstr.ca0dbad92a874b2f69b549293387925e,Code,Código
ldstr.783e9e9ac17d720cfb305ed0a08d44f6,Code must be a value between 0 and ,El código debe ser un valor entre 0 y
attr.015bccb0e514966fb00aac5a347d5d20,Cohesive Mucus Glands,Glándulas de moco cohesivo
ldstr.015bccb0e514966fb00aac5a347d5d20,Cohesive Mucus Glands,Glándulas de moco cohesivo
ldstr.abf2ed7176bb5e24b0720275d539eec3,Coil Spiders,Arañas espirales
ldstr.ff45bd9a024c61169a542316bd7b3b1a,Coin,Moneda
ldstr.1a3c2e99e572ec71d3820d0363d90742,Cold,Frío
ldstr.e0ebf66514f41fea897e1f0d64267a79,Cold Resistance,Resistencia al frío
ldstr.5577bbacd4fa1141f938d0c8326c75b4,Cold Wind,Viento frío
ldstr.9eed75e2784da63f63556c81bc44cba3,Coleman,Coleman
ldstr.bf46f2157a8f387005e6dfb84f81dab7,Collar of Misery,Collar de miseria
ldstr.8fc330d76e990ab6964af08ea1e47d2e,Collector,Coleccionista
ldstr.c3ade9e287119e801325c52870566d06,Colonel Cathcart told you about a Protectorate expedition that hasn't reported back since the earthquake. Find Hephaestus Research facility in Lower Underrail caves and locate the missing team.,El coronel Cathcart te ha contado sobre una expedición del Protectorado que no ha informado desde el terremoto. Encuentra la instalación de investigación Hephaestus en las cuevas del Bajo Underrail y localiza al equipo desaparecido.
ldstr.2181edb1fc6a95bf758ac58b15f1c2d1,"Colonel Cathcart wants you to go to Epione Lab in Upper Underrail and talk to Captain Blackwall, who has the mission details. Once you help Blackwall, return to Colonel Cathcart.","El coronel Cathcart quiere que vayas al Laboratorio Epione en el Alto Underrail y hables con el capitán Blackwall, que tiene los detalles de la misión. Una vez que ayudes a Blackwall, vuelve con el coronel Cathcart."
ldstr.cb5feb1b7314637725a2e73bdc9f7295,Color,Color
ldstr.4e05a831e0cc2c12ae982c12b03c3f92,Coma,Coma
ldstr.77fca56c42c447877f86e9bdb6dec484,Combat Action Speed,Velocidad de acción en combate
ldstr.504c2f3ba52d5b4310df36651929c843,Combat Exoskeleton Power,Potencia del exoesqueleto de combate
ldstr.fed72015e1112ded8126a41a6cce34ce,Combat Gloves,Guantes de combate
ldstr.a7a7bb11172ab561fc244d4a47c84008,Combat Knife,Cuchillo de combate
ldstr.c01e18b7028f31ac686a6655b4ffa67c,Combat Movement Speed,Velocidad de movimiento en combate
ldstr.6cd4f7d925669170fe1cf251d4dddeaf,Combat Shotgun,Escopeta de combate
ldstr.401610fb5e01cdaf3a0c67f32b858c38,Combat Stats,Estadísticas de combate
ldstr.2fe7cdee6a376c05c64c7723e7f595b6,Combat Taunts,Burlas de combate
ldstr.b58f47a5d68beaacd96765baa9518861,Combat Utilities,Utilidades de combate
ldstr.f7d0251e1c0a62f2f429565da70f39a6,Combat Utility,Utilidad de combate
ldstr.c667ff40b016f984fe1c6a20b333a9df,Combat feed,Registro de combate
ldstr.8fb0178955de9f2ee5ecdcaaeef0b8be,Combat shotguns,Escopetas de combate
ldstr.01506ea95dae0e8fda76ef2150e77e31,Combat skill reduction of Yell increased by {0}% (additive),Reducción de habilidad de combate de Grito aumentada en un {0}% (aditivo)
ldstr.6c85079c07c59053c7b2f2c3c8ba5271,Combat skill reduction of Yell reduced by {0}% (additive),Reducción de habilidad de combate de Grito reducida en un {0}% (aditivo)
ldstr.b9f0fe7fc393ac2a95b742a5d1d401b0,Combat vector confirmed.,Vector de combate confirmado.
ldstr.d8929068f239cc2984d214ec4717cc5f,Combo,Combo
attr.d8929068f239cc2984d214ec4717cc5f,Combo,Combo
ldstr.3aac675be54ed188e24e184ebde020d7,Combo: Damage,Combo: Daño
ldstr.fb56449ee5f6290bfd2c27d3cc5d62bf,Combo: Stun Chance,Combo: Probabilidad de aturdimiento
ldstr.b65f00180540b83cee0e8eb48bb098c9,"Come 'ere, boy!","¡Ven aquí, chico!"
ldstr.50d5976a3ff38198bda949746c6cad69,Come on *,Vamos *
ldstr.293263628b4c0861d24c07bab98b083d,Come on!,¡Vamos!
ldstr.f40d2ff0b900b332e1bf1c6d878581fc,"Come on, are you derailed!?","¡Venga, ¿¡te has descarrilado!?"
ldstr.b154a56a28e269326e0aa542703ace27,Come on...,Vamos...
ldstr.67d863fe827bd74d3273819bcb5819af,"Come out, come out, wherever you are!","¡Salid, salid, dondequiera que estéis!"
ldstr.1e8347ab348e18fc15b0a64e5c6aa342,"Come, little one, let us take you down the corridors of pain.","Ven, pequeño, déjanos llevarte por los corredores del dolor."
ldstr.f343eecf39d16a1e1005bd0ce6675f9d,Come... join your river into our sea and become the flesh of a god.,Ven... une tu río a nuestro mar y conviértete en carne de dios.
ldstr.550fb4da9714d02ed74860bfe58c4311,Command not found.,Comando no encontrado.
const.550fb4da9714d02ed74860bfe58c4311,Command not found.,Comando no encontrado.
ldstr.5e8b3040900838d603c30a4d03600429,Command syntax error.,Error de sintaxis del comando.
const.5e8b3040900838d603c30a4d03600429,Command syntax error.,Error de sintaxis del comando.
ldstr.cdfbe91b63e072131bae26f21129919b,Command uplink active.,Enlace de comando activo.
attr.50ebbe398e39f17d518ab4c6402113f5,Commando,Comando
ldstr.50ebbe398e39f17d518ab4c6402113f5,Commando,Comando
attr.83ca2d1346e6423497cb1b449c392cb7,Compass,Brújula
ldstr.83ca2d1346e6423497cb1b449c392cb7,Compass,Brújula
ldstr.7b3367ec48b898988c7882ffba7c30fc,Compensated ,Compensado
ldstr.ae94f80b3ce82062a5dd7815daa04f9d,Complete,Completo
ldstr.1afc0d619930b08cd71c063c7a2aa9f9,Complete tasks Bret gives you and return to Tanner.,Completa las tareas que Bret te da y vuelve con Tanner.
ldstr.00a203942057445ead8bdb6707d7e121,Complete tasks Gorsky gives you and return to Tanner.,Completa las tareas que Gorsky te da y vuelve con Tanner.
ldstr.dea8f571b5c89da66c19672ef47a77c1,Completely Encumbered,Completamente sobrecargado
ldstr.10b4eb76294b70d7fd6df997ff06edb1,Complex,Complejo
ldstr.2cb05e4bb7830be982f0922fed86b4cd,Component,Componente
ldstr.05bbb43b3d923283e0b6ffafd088f41f,Components,Componentes
ldstr.adf0960ad6cbc7b5679b346946770828,Composition difficulty. Using this slot will also increase the total skill requirements by additional ,Dificultad de composición. Usar esta ranura también aumentará los requisitos totales de habilidad en
ldstr.d872c33c38d2a523aca226ea32afde75,Concentrated Fire,Fuego concentrado
attr.d872c33c38d2a523aca226ea32afde75,Concentrated Fire,Fuego concentrado
ldstr.7ff371c33b010a97d70eb95972ee18a5,Concussive Launcher Grenade,Granada de lanzador de conmoción
ldstr.534546b23e8fab740abc02fa17b2ef62,Concussive Shots,Disparos de conmoción
attr.534546b23e8fab740abc02fa17b2ef62,Concussive Shots,Disparos de conmoción
attr.aa7c290d869d5fd11761a75c14d6965d,Conditioning,Acondicionamiento
ldstr.aa7c290d869d5fd11761a75c14d6965d,Conditioning,Acondicionamiento
ldstr.205bc73c4ab4286a1fb9d4c18322777c,Confirmed,Confirmado
ldstr.f1d4ac54357cc0932f385d56814ba7e4,Conflict,Conflicto
ldstr.628f9a7fa4f70359039bf8b7c5a9da7c,ConsoleManager: Console command '{0}' had no command strings.,ConsoleManager: El comando de consola '{0}' no tenía cadenas de comando.
ldstr.6ebfe5e56fa704333aec060fd6bf3096,ConsoleManager: Console command '{0}' has empty command string.,ConsoleManager: El comando de consola '{0}' tiene una cadena de comando vacía.
ldstr.09f2d7bce97c7063646994eebae66ad1,ConsoleManager: Duplicate command string '{0}' found when processing command '{1}'.,ConsoleManager: Se ha encontrado una cadena de comando duplicada '{0}' al procesar el comando '{1}'.
ldstr.ad6373647889f5752aa7fc255b09adf8,ConsoleManager: Failed to instantiate console arg '{0}'. Default constructor not found.,ConsoleManager: No se pudo instanciar el argumento de consola '{0}'. No se encontró el constructor predeterminado.
ldstr.290ceeb188769770e97a03aafa998340,ConsoleManager: Failed to instantiate console arg.,ConsoleManager: No se pudo instanciar el argumento de consola.
ldstr.243daeeee6daf6286b0dcdc467db66cd,ConsoleManager: Failed to instantiate console command '{0}'. Default constructor not found.,ConsoleManager: No se pudo instanciar el comando de consola '{0}'. No se encontró el constructor predeterminado.
ldstr.aca89e88931534f8b8f6b152b3dabd60,ConsoleManager: Failed to instantiate console command.,ConsoleManager: No se pudo instanciar el comando de consola.
const.ae93e52a3c1f3bbcefbc805331fca9e9,Constitution,Constitución
ldstr.ae93e52a3c1f3bbcefbc805331fca9e9,Constitution,Constitución
ldstr.9a3a4321b7079fa51739f182a9367755,"Consul Oliver asked you to negotiate with a renegade Protectorate squad that had left Fort Apogee for unknown reasons. The renegades are being led by Sergeant First Class Timothy Holloway, and are located at Dolos Center station, west Upper Underrail. Report back to the consul once the situation has been resolved.","El cónsul Oliver te ha pedido que negocies con un escuadrón renegado del Protectorado que había abandonado Fuerte Apogee por razones desconocidas. Los renegados están liderados por el sargento de primera clase Timothy Holloway, y se encuentran en la estación Dolos Center, al oeste del Alto Underrail. Informa al cónsul una vez que la situación se haya resuelto."
ldstr.56fed3bd1057fee3027e20901d42f19e,Consumable,Consumible
ldstr.8e2ac5871cef67a04a8bbf463b1c66f2,Consumables,Consumibles
ldstr.08b374d5b3458e88a7e3e107a4a1bc4e,Consuming Bite,Mordisco voraz
ldstr.7746816aa0289a334a323076c8c2dda4,Consumption,Consumo
ldstr.c828f22b2b47d350f55c10587af7e2ae,Consumption Ratio: ,Relación de consumo: 
ldstr.0e7278cda02a9c0446dcc75a4df34eb2,Container,Contenedor
ldstr.5ea5dd644e89cca8229a8537da1b72e4,Contaminated,Contaminado
ldstr.7f76a2fbc8e6cb68345bb93d5d231788,Contaminated Bullets,Balas contaminadas
ldstr.b3f63e8967495c868dcab9059cb98e4c,Contaminated Wound,Herida contaminada
ldstr.02e60a49ba8a211caad0021f099b5a8a,Contaminated wound,Herida contaminada
ldstr.1ffab37eb710a02976d8452f93fbfb21,Contaminates a living target for {0}. Contaminated targets take {1}% more damage from all sources. Stacks {2} times.,Contamina a un objetivo vivo durante {0}. Los objetivos contaminados reciben un {1}% más de daño de todas las fuentes. Se acumula {2} veces.
ldstr.ad4e206408c1c59bfb8a057ba7857446,Context,Contexto
ldstr.3e0fffb4d1d2ee92ff69be85dae49931,Continuum Ripple,Onda de Continuo
attr.3e0fffb4d1d2ee92ff69be85dae49931,Continuum Ripple,Onda de Continuo
ldstr.1c0f88aa80de02204e21cd1215e04797,Controlling hypocretin neurei. Procedure complete.,Controlando neuronas hipocretinas. Procedimiento completado.
ldstr.24b6472fcfa59cddd3f7bbc326582b5f,Controls,Controles
ldstr.4fbfd4d75e31d4fcb4021e27be7b7a85,Conversion Rate: ,Tasa de conversión: 
ldstr.8c5bee75e8780ec6fa331dce5de02e44,Cooked Shot,Disparo cocinado
attr.8c5bee75e8780ec6fa331dce5de02e44,Cooked Shot,Disparo cocinado
ldstr.555209c87d3549e39dff626dbaf30a85,Cooked Shot: Action Point Cost,Disparo cocinado: Coste de puntos de acción
ldstr.8001cdde66956a74e16cc9dd07c9cabe,Cooked Shot: Damage,Disparo cocinado: Daño
ldstr.16bda1aa86817d10355709792b8bd70f,Cooldown '[val]{0}[/val]' removed at [val]{1}[/val],Recarga '[val]{0}[/val]' eliminada en [val]{1}[/val]
ldstr.27afa07e77c3e112fb3820049c4df9a7,Cooldown of {0} decreased by {1},Recarga de {0} disminuida en {1}
ldstr.637004b2d2c74f63198eb13be0670fc4,Cooldown of {0} decreased by {1}%,Recarga de {0} disminuida en un {1}%
ldstr.fea8a66ba899a8df10b05ec291855a77,Cooldown of {0} increased by {1},Recarga de {0} aumentada en {1}
ldstr.d94e239645a44f84fa1c2860ea1e3f45,Cooldown of {0} increased by {1}%,Recarga de {0} aumentada en un {1}%
ldstr.cfa548e3ae828c31fd767e5fcdd94c2d,Copying default custom portraits,Copiando retratos personalizados predeterminados
ldstr.89787735626debee178d40156d631148,Copying {0}\{1},Copiando {0}\{1}
ldstr.61db47dac8aefe03fc67ee1b65ecd8f6,Coral,Coral
ldstr.189b958cb75e4087714c74a49ef01a93,Coral Fantasy,Fantasía de coral
ldstr.8a94fdaacca7bcaa78439fbc2be002ec,Core City,Ciudad Núcleo
ldstr.ab63c59a6e1a58e54b3ff178d035da28,Core City - Derailed Murderer,Ciudad Núcleo - Asesino descarrilado
ldstr.8527b49ce2dd11173c6e49c7f85214e7,Core City - Zoner Mob,Ciudad Núcleo - Turba de Vagabundos
ldstr.4e08b975c46428091f418f351ed65751,Core City Animals,Animales de Ciudad Núcleo
ldstr.811cbfdb47ece88ab2827a144e8398d6,Core City Ditch,Zanja de Ciudad Núcleo
ldstr.113604afad390fc036bacd8d4f9cb597,Core City Duffs Gang,Banda Duffs de Ciudad Núcleo
ldstr.ab0ee6759ab7a5f2c733147783f84dd6,Core City Forger,Falsificador de Ciudad Núcleo
ldstr.e401d8e2522d9e0f9ff1f1a2d96f8698,Core City Guards,Guardias de Ciudad Núcleo
ldstr.4aae1749f0442a10a26610265839728e,Core City Junkies,Drogadictos de Ciudad Núcleo
ldstr.9e34c9de4c8f7948189631ca76f400a1,Core City Mercenaries,Mercenarios de Ciudad Núcleo
ldstr.01718ddc29e4dec75d7802587635b4e3,Core City Moe,Moe de Ciudad Núcleo
ldstr.026ddeed9cd9bfedd39d43b826037cad,Core City Muggers,Atacantes de Ciudad Núcleo
ldstr.3312213f48245412660074b3f5a75d10,Core City Muggers ,Atacantes de Ciudad Núcleo
ldstr.2cdb53957c6ecffd48f326527acdaeee,Core City Muties,Mutantes de Ciudad Núcleo
ldstr.7087269fd5bdfac404ddd4bdef2abe0e,Core City Player House Burglars ,Ladrones de la Casa del Jugador de Ciudad Núcleo
ldstr.e195204adc8f3ecdf4a9ffb5399ae3b4,Core City Player House Dead Burglar 1,Ladrón muerto de la Casa del Jugador de Ciudad Núcleo 1
