Variable,Original,Translation
ldstr.1a6d32894f105ceb7dd83733de7430cb,Critical bonus:,
ldstr.ba018457088b2bb4d2aeaa46e76b7394,Critical chance of {0} decreased by {1}%,
ldstr.774827b3b379919ee93e85fca60b02a7,Critical chance of {0} increased by {1}%,
ldstr.15281b7b41b768b7d05e681b9cb24704,Critical chance:,
ldstr.cf8b5d0d8b40fa4deb95b7f4989adbd2,Critical chance: ,
ldstr.9cf5bb435a5dad01bef4367803db93b1,Critical damage bonus decreased by {0}%,
ldstr.3695311a2e963f0e39f3f11f79365b52,Critical damage bonus increased by {0}%,
ldstr.d6952b0161493b91fb9b666fc0147ca2,Critical damage bonus of {0} attacks decreased by {1}%,
ldstr.f149525caf51c26710dacd167c438481,Critical damage bonus of {0} attacks increased by {1}%,
ldstr.719844defdc2e5c9bf3cb83e4feff047,Critical damage bonus: ,
ldstr.e48358e086c3fe350e4f6d75ac264adb,Critical failure!,
ldstr.ceb35285ae65ea7965b4065649d3c991,Critical hit chance of {0} attacks increased by {1}%.,
ldstr.3cd8f0f0812f986dc16e22da27cb13aa,Critical hit chance of {0} attacks reduced by {1}%.,
ldstr.ecd03afff3ba51979312a1114f791d13,Crossbow,
ldstr.dc9e99f0b31cb9b3515ed3affa661fca,Crossbow Enhancement,
ldstr.7610f27bb47db588d0d9ebd7ed8bfe70,Crossbows,
attr.7610f27bb47db588d0d9ebd7ed8bfe70,Crossbows,
ldstr.0a7ad1fc7e1bda1d661fc937c4e6eedd,Crosshair,
ldstr.47b23e889175dde5d6057db61cb52847,Crowbar,
ldstr.05847fbabed022b7e5582a88d9b3d987,Crowbars,
ldstr.f5e02c452f619cd215592197ec560a00,Crubled Rocks,
ldstr.7f004e2a720e903fe994c3d064961e53,Crumbled Rocks,
ldstr.5320856bc34a76a9af09899244adde7d,"Cruzer and his crew will attack as soon the turrets have been disabled. Don't take too long, however, as the Black Eel guards might become suspicious and start snooping around.",
ldstr.2b7c1c6e8978f939c95884bdef2d9ee3,Cryogas,
ldstr.c088c6c5e6ea35730214daba327e20f3,Cryogenic Barrier,
ldstr.07c570d7e57fb5fbfa90744aeac59216,Cryogenic Induction,
attr.07c570d7e57fb5fbfa90744aeac59216,Cryogenic Induction,
ldstr.a74f791a43a005c4187d9ad84afcafed,Cryogenic Induction: Barrier Health,
const.b83ca341be49f7b41df4a55286884ab0,Cryokinesis,
ldstr.b83ca341be49f7b41df4a55286884ab0,Cryokinesis,
attr.b83ca341be49f7b41df4a55286884ab0,Cryokinesis,
ldstr.29341a9b639bb5cec842590fff60a49e,Cryokinetic Orb,
ldstr.378d96c1fcb99e6260a90fb6bdf13149,Cryoliquid Blob Trap,
ldstr.7404f61f775315ddf6537d1a8ee5e89b,Cryoliquid blob pistol,
ldstr.1da95e0f6ee6041764ff1c0c4af8355e,Cryoliquid blob pistols,
ldstr.50d64ef08c72547aeb6d6243314c85dc,Cryoshield,
attr.c39430622df7713c7e74cc92bc270e05,Cryostasis,
const.c39430622df7713c7e74cc92bc270e05,Cryostasis,
ldstr.c39430622df7713c7e74cc92bc270e05,Cryostasis,
ldstr.b9656b23e064a467ce59a15666a7f715,Cultivating Light in Darkness,
ldstr.386c339d37e737a436499d423a77df0c,Currency,
ldstr.8d509a275f8bcb8c0e79d02f6f7df665,Current grid square: ,
ldstr.3e9d1f68eeca2e426070ebc4916fbec1,Current locale reference not set.,
ldstr.803794e37a2d422fa40eeecc55f61e5a,Cursor Size,
ldstr.2173c5a196d572330058cf626fb05966,Curved ,
ldstr.bb973fd37ba809d75d56cdf125f90412,Curved machete,
ldstr.09d536a0605e5a112689fb08b333f561,Curved machetes,
ldstr.57077c84acf2bb726a08a42b079d95b6,Custom Idle Anim,
ldstr.cdaead56afd75c17a18e0ade831c9ed9,Custom Notes,
ldstr.47923d7f92b7d50fe3115e84c2b8b09e,Cut Throat,
ldstr.91eeb064270b6c91256197a358ca7da2,Cut-throat: Cooldown,
ldstr.264bae5c2fbdfa50f246296d97f95b36,Cut-throat: Damage,
ldstr.14fb933603b347f5d686004d80af990d,Cutscene Damage Resistance,
attr.554e6896803e2f1670618a711b061ee7,Cutthroat,
ldstr.59ca9befcb6d4d2e32ca086b8d537a6a,Cuttlesnail,
ldstr.2ec2c2961c7ce5a114d969c1f562a563,Cylinder,
ldstr.2a14f581f8cd5e1f1aa222a9710b8399,D E A T H,
ldstr.cb87119df7f807be7e15fa76e4f3c08e,D-d-d-damn it!,
ldstr.1c5c62b5cff296764b792468a69fa041,Dagger,
ldstr.98c146a4b8168587c3eb7de1d9b3450c,Daggers,
ldstr.122800a8a215128a702673d787e837a3,Dakka Dakka,
ldstr.31f772e27ca7c71adc44721d8ed70159,Damage against mechanical targets increased by {0}%,
ldstr.e14fca080dc8cf0b96b132887dc13806,Damage against mechanical targets reduced by {0}%,
ldstr.49ef2c3a811bc7ae1ae6bac11fc14122,Damage bonus of {0} decreased by {1}%,
ldstr.99229de377e74e34c560f5e42476cbb5,Damage bonus of {0} increased by {1}%,
ldstr.54896e4c2dc5f73a54f13cb1816070b4,Damage increased by {0}% for every point in strength above {1}.,
ldstr.d063898eb667e1928b098c4dee9c0cae,Damage increased by {0}% for every point in strength.,
ldstr.41e7f0fb5dfafee9add28aec3cf94697,Damage of special {0} attacks decreased by {1}% (this does not affect unconditional special attacks),
ldstr.426cc12029baa386673ff0398dad6e15,Damage of special {0} attacks increased by {1}% (this does not affect unconditional special attacks),
ldstr.9a80389223d164af26197bee5376fdc7,Damage of {0} decreased by {1}%,
ldstr.6d938dd760938ef23acb910c94de636c,Damage of {0} increased by {1}%,
ldstr.fc43ca0cd97680397d59ec42076102fe,Damage reduced by target's resolve.,
ldstr.6a98500cf43446c7067f4adf6cc3042f,Damage taken from explosions increased by {0}%,
ldstr.b7ca2f60be3e8e1fd8a751c36309f526,Damage taken from explosions reduced by {0}%,
ldstr.a04ccd6d69d10a7dbb75cab1a894b10c,Damage: {0}-{1},
ldstr.30ff573db5106e250ab4e39b3d93873c,Damaged Armor,
ldstr.da0e84ce4cb661ed5414cdbdd58e0f49,Damaged Explosive Boat,
ldstr.76bc69399c9aad9e0a8c8163172d5e55,Damaged Gas Boat,
ldstr.3a5868366ce34cb13216408e9db1ad5b,Damages,
ldstr.4d4c0d9eb70d17f2115c8f2d9ec7c223,Damaging,
ldstr.674883505c398e5bbaf692186229a202,Damn it! You stay put!,
ldstr.943e88f15d43162ef613aa8b0e3ec470,"Damn it, man, just take a better look again.",
ldstr.69ff80c84b8422cb02e3c9e48e9a40d0,"Damn, my arms are on fire!",
ldstr.627d39ecf70634252f5ec5538ab0ee23,"Damn... Argh, I'll blow your brain up into the smithereens for the trouble you've caused!",
ldstr.056e855d43c196fd52894a5273d78ae5,Damn... He's faster than he looks.,
ldstr.5bd5be0f216b6c8a1b0bd523a3b12916,Damned pipeworkerrr! The likes of you will never see the true light! You'll only get to burn in it.,
ldstr.cc7c7f4093ba6e353dde7fbb23a90896,Dang it.,
ldstr.042287259943fa033c4c9e7a104f2e68,Dangerous substance detected. Please store your items into the nearby container and stand by for another bioscan.,
ldstr.262031397020fd8df478ec13b4b096c5,Daniel,
ldstr.055b8bbb900fa9a53425972c6a69f0ee,Dark Dweller Cave,
ldstr.c20fc45339791f9dd9c07d8ec0a6471c,Dark Presence,
ldstr.f84b104ec097d3b7915d068c9297d569,Dark Territory,
ldstr.628b0e99a52e368ad95ae1d8271e9912,Darkness is here!,
ldstr.3663598d5c5858b5a6040b1bbed4f187,Dash,
ldstr.f6068daa29dbb05a7ead1e3b5a48bbee,Data,
ldstr.b34a27b6bea6cfaac4c0ee477df3eef0,Data corruption.,
ldstr.6768a43084d09e51ac49965290dc3900,Data model method not found: ,
ldstr.d6cae31d0ba4d98722a42587c1a12b6b,Data was null,
ldstr.8f2d58e32d065296e0ddcff5f6509a9f,Davis,
ldstr.23be82c324662438c9704d2cc63b9c8e,Daze,
ldstr.f232c91d9b7b881028e69d696a746e5e,Dazed,
ldstr.48a22e53c3488068ddb4731672efa767,Dazes targets adjecent to the attacker for {0}.,
ldstr.b0227f7d484146178f18c3e7f9b08634,Dazes the target for {0}.,
ldstr.e925644887d39dbec6b46a446bc300f8,Dazes the user for {0}.,
ldstr.109fec06829bd79d222cfc8af52aaaf1,Deactivate,
ldstr.c12f77cc3911a2d34591c4ca8962e8b9,Dead Body ,
ldstr.58e0bb63ad1fcb195bf67fdf05ab294b,Dead Jet Skier,
ldstr.6ae8c8d84b1e39c9fb1d12cc643e0a79,Dead Jetters,
ldstr.0875d5fed5a34d2f0edf49b059825e71,Dead Mutie ,
ldstr.5f0faf3179918265ac93f89de98263b7,Dead Pirate ,
ldstr.7ef9f65f9d1dda4b8aad5cebb93cf634,Dead Sørmirbæren ,
ldstr.0146137fb51e441423ec88d9c343a17f,Dead Woman,
ldstr.8a19d4451812d0b782fa8351f105ceed,Deadly Snares,
attr.8a19d4451812d0b782fa8351f105ceed,Deadly Snares,
ldstr.9e52b16e6812adc7def9ba1e1486bccf,Deadly Snares: Automatic Critical,
ldstr.0c7de44ebe7e3a2f031c0e43681b1e64,"Dear bloodthirty maniacs, welcome to what is about to be one of the greatest, most anticipated matches in recent history!",
ldstr.073fec9b4857b1b7c52272e3f666ea00,"Dearest maniacs, that's it for today! See you next time, and stay bloodthirsty!",
ldstr.6097f89e3092d4ccd249c9d479785c1f,Death,
ldstr.699e6e420994668497687863c85cc0c9,Death Penalty,
ldstr.ccf19115aacd3cc0013a931870fdc58f,Death can wait!,
attr.886007ff7513954d6d61dcbb9e6520cf,Decapitate,
ldstr.886007ff7513954d6d61dcbb9e6520cf,Decapitate,
ldstr.8092bed3f48f30d6c6559cf098b10554,Decapitate critical chance decreased by {0}%,
ldstr.49c676400c6a4b400b5ca58c0b5bcef4,Decapitate critical chance increased by {0}%,
ldstr.7917ad6fda09916c68520f495669e25a,Decapitate: Damage,
ldstr.6db2319ab34be5b973b781211c6cf6cf,Decapitate: Threshold,
ldstr.4f67ce9ca8f8f18cab27264d5d3817e0,Decapitation,
ldstr.5f25bcd22934381e1c7ed9c55160b01c,"Decision-making naturally shifted to other elders, and existence simply continued.",
ldstr.e09ed1677980b78a536c602f8c620cc0,Deckhand,
attr.ac9691d7f8cc11c7d66a1fd91fbe84ff,Decommissioner,
ldstr.ac9691d7f8cc11c7d66a1fd91fbe84ff,Decommissioner,
ldstr.e4071ca647c19709a783d503aa2af587,Decrease the out-of-combat game speed. Does not work while driving a vehicle or while under encumbrance.,
ldstr.4fe95ccbbe8d8d8ce52529ef874ab5f6,Decreases stability when riding jet skis by {0}%,
ldstr.6ed132148618c57dafb190860f3a3ffd,Deep Caverns,
ldstr.2e3a0adcda60f2af31d9b01ac2cc2ec1,Deep Caverns Iris Bots,
ldstr.914caa6c8cca2ece2f43a10425f1254f,Deep Caverns Iris Bots Final,
ldstr.540640ee4600cbf0763e6942f041c668,Deep Caverns Lab Bot,
ldstr.583a1588d6497529affe49bd10c99243,Deep Caverns Leo,
ldstr.068cf8779564061751f5f19b07219349,Deep Caverns Lora,
ldstr.7a1920d61156abc05a60135aefe8bc67,Default,
ldstr.49e1f4605b9eef834b469a9d1a25eb84,Defeat all your opponents in the Arena.,
ldstr.7d7a098f7ea1562ac7dcc914be4b6b0c,"Defeated in combat, and having lost their king and all chieftains, the Sørmirbæren turned their inherent aggression inward, something not even their spiriters managed to prevent.",
ldstr.4b088aaa68446b6ec08cdc385d03516d,Defense,
ldstr.fbda9ff0683dfab65714b58f45dda84c,Defibrillate,
ldstr.0b890b1926b90387673882e6ccae7fdc,Definition,
ldstr.26c4a11f8f0b28fb410a133b205ddc9d,Deflection,
attr.26c4a11f8f0b28fb410a133b205ddc9d,Deflection,
ldstr.244c507c0d156c3d81dbd27edbd778e1,Degraded Weapon,
ldstr.277973f95a9df8a2457ad15697451ae6,Delegate type not found.,
ldstr.f2a6c498fb90ee345d997f888fce3b18,Delete,
ldstr.c83584b86bdb3ec98a79e059f9b2aab1,Deliver trading documents to the United Stations ambassador in Junkyard.,
attr.9296e96b63eef194889e414bf92b48e6,Demolition Man,
ldstr.9296e96b63eef194889e414bf92b48e6,Demolition Man,
ldstr.25c0050e9704ebb8c0f9d42cbe0f00ac,Demolition Man: Damage Bonus,
ldstr.64b2dcaf198a9a5ad8769eb447d820a0,Demolition Man: Duration,
ldstr.8c5dc44db07d70d55e8c0715bed899a8,Demolition Man: Max Stacks,
ldstr.d4dc61d00bef7c17b02e2789bccb4b96,Demolition Rage,
ldstr.512aeceaffc9229f6f6c9f9134c9230b,Demoralized,
ldstr.507a3a88cebc46603ce2be8eaa924eee,Deploy,
ldstr.ade64c06ba4fce7f8162501374888ce4,Deploy Fishing Rod,
ldstr.5fc8b9a31666e95fddf7fdc19ba6070c,Desc,
ldstr.b5a7adde1af5c87d7fd797b6245c2a39,Description,
ldstr.56d6f84eeb9c1305979294ae83cc2594,Deserialization of '{0}' using surrogate '{1}' resulted in cyclical reference while the surrogate's SetObjectData returned a different object than the supplied one. This is the unsupported scenario of FastBinaryFormatter.,
ldstr.e16770fc95e0dd053dbfa6c1157e052e,Deserialization using IObjectReference implementation '{1}' resulted in cyclical reference.This is the unsupported scenario of FastBinaryFormatter.,
ldstr.5586cb16f52ab6380ed193ea81161953,Deserters!,
const.1afa74da05ca145d3418aad9af510109,Design,
ldstr.0e78b32331d11ccdfeca5a38c2ec9f9c,Desk,
ldstr.573a38c8ee30e1c0d6ad84ce4f965cf0,Despawn,
ldstr.bcc43cb7a79446f26d48965c7e438d5a,"Despite all the pandemonium, though, the Arena survived. And people still came in droves to watch gladiators rip each other apart.",
ldstr.d704e63f95ac62ca3108d77b0dbafde4,"Despite dozens of troops with all manner of weapons being thrown at it, the seemingly immortal Beast of Foundry continued its rampage.",
ldstr.315a2aa97e096c9d64c059789bca928e,"Despite the role you played in his ascent, Gorsky denounced you publicly and declared himself your enemy.",
ldstr.20897bba6582f03d0214c8b7783e5165,Destination was not set.,
ldstr.c3b0d9c15d9ca83286936d67dd9f83e1,Destroy Tchort.,
ldstr.c39ec3d7ddc17b59b97bf31dd517b3b1,"Destroy the Protectorate troop elevator located in Epione Lab, Upper Underrail. It lies east of Core City, between it and Fort Apogee, and can be reached by following the blue metro line. Your task is to infiltrate Epione lab, plant C4 charges on lab's load-bearing pillars and detonate them.",
ldstr.2cbeb79c9adc66e906c343174fb6b522,Destroys rocks.,
ldstr.cabc49743f3a099f7aa60ae36d0a217a,Destructables,
ldstr.480fe01bd35d294f327f04d9d7480012,Detached!,
ldstr.554eee4c195ae0dd1ccafbc75772b951,Detection,
ldstr.e189a9f0df5fc5f12879422e7393bf14,Detection decreased by {0},
ldstr.8325efbd638547153e5e9b3884421bf0,Detection decreased by {0}%,
ldstr.fab24ad8f2965f63a0eafcdb890ce27b,Detection difficulty: ,
ldstr.754c488e83f8c27236562bcf1741c73d,Detection increased by {0},
ldstr.e7f08721a09628fd51a24d5647213777,Detection increased by {0}%,
ldstr.63f3436a7a27302c9b36b538181ef4c1,Detonating,
ldstr.e37991ebda3a38e24ef584de68c716a7,Detonator cannot be used before all five charges have been armed.,
ldstr.e0ac20adce6ffee48c7151b070aa5737,Device,
ldstr.20e78583681b88358cc69d12d8c88e9c,Devourer,
const.a8747f5acdc2352d39f455bdd1689273,Dexterity,
ldstr.a8747f5acdc2352d39f455bdd1689273,Dexterity,
ldstr.4471100403377199b3a7f94be6905b13,Dexytol,
ldstr.c895a0e2a4684147982e11272d25fc54,Dialog Background Alpha,
ldstr.8771b292b31fc7a22bb48af1d39a0393,Dialog Font,
ldstr.38b5849d92c40c6703d70fa6323c2429,Dialog Portraits,
ldstr.3e177debdde5bc66b0da0abad7882e9a,Dialog feed,
ldstr.7a574c6d636cbc64d5434498458ee493,Dialog model name was null or whitespace.,
ldstr.258853ae4c01464207b1c8342d4f7592,Dialogs,
const.258853ae4c01464207b1c8342d4f7592,Dialogs,
ldstr.cd9c385eaf011ed0c5ba4c8a719ea104,Did *,
ldstr.50589dd6c89bca03df546a5ab03df029,Did a war start while we were away?,
ldstr.c3e6f3e7b5c86742552631e6c3bc736a,Did it trigger prematurely?,
ldstr.98ce5faf38e6ae17fd6eba6cb73aa71a,Diedrick Store State,
ldstr.7b29ca96ada2afa3aadbcf55cd61a1ed,Difficulty,
ldstr.a89fa337697564c1e47299cba1944022,Difficulty: ?,
ldstr.a147db6cecf3d636736ba632efd2b7c9,Digital Timer,
ldstr.9b1a6bab240f69f99f15ffcc0232e745,Dingle! Elmo!,
ldstr.99feffc57dae9a01652065178fae5b19,Dirty,
ldstr.57b3e7518cb04590c993e5675c26ab8b,Dirty Kick,
attr.57b3e7518cb04590c993e5675c26ab8b,Dirty Kick,
ldstr.f919190ed8b2e1844715177f15ebee76,Dirty Kick extra stun duration,
ldstr.f78a91aa4bf446cdca75f399ca6e2c78,Dis... dis a joke? Ye can' even hit d' damn board!,
ldstr.b9f5c797ebbf55adccdd8539a65a0241,Disabled,
ldstr.f3c8a1a8f40457b753eaaf58d4189c4e,Disables interaction with all types of containers and usables while in turn-based mode. This may help to prevent you from accidentally opening enemy remains or other containers instead of taking a combat action.,
ldstr.71678c2e3d20139832c7cf04cfa755a1,Disarm Gas Grenade,
ldstr.42c251915782812e83b8061c4e4b0a4e,Disarm Trap,
ldstr.35c5f978441d6545b61c960c39d3d4d2,Disarm failed. Insufficient skill.,
ldstr.afc954069d4055e498a10932a4264b44,Disarming,
attr.ecb7677e094d5e91766c7aae919dfc12,Disassemble,
ldstr.ecb7677e094d5e91766c7aae919dfc12,Disassemble,
ldstr.4589c83fb46003e8925ac2b7400c1089,Disassemble Item,
ldstr.796e5a4f0d57799c514b779caa08492d,Disbalancing cortisol levels!,
ldstr.8c6e1bb5ba510641ee1e01547dff3cca,Disconnect the jack!,
ldstr.856fca4bf42afb99e6469b22ff6b0401,Disembark,
attr.856fca4bf42afb99e6469b22ff6b0401,Disembark,
ldstr.71b204ad3674299c968d1080c948b854,Disembarking,
ldstr.eb3ba6f6a60d5daa34cbb1b650321178,Disengage VLPO!,
ldstr.d7c25e03c3e263266eccc5dce5a57c90,Disintegrator,
ldstr.c84ad59916de07450091467cb26cee3d,Disintegratrix,
ldstr.6271202f2d2c02623301451552238171,Dismantle,
ldstr.a9d755af403eb478f21c4d50d131af8d,Dismantle the fishing rod.,
ldstr.f3b505355fd0dda8bd31a2825503f8eb,Dismantling,
ldstr.8e5ae0422c0fd2026d869df76e70f97c,Dismount Dreadnought,
ldstr.7213d0d1f77bf4de5504ee960d6621c9,Dispenser,
ldstr.9e664c8aeb8e0f0d6d2de9b3e3248b84,Disperses {0} shield.,
ldstr.7ed77d076dd20c12fd04aca00eed22ca,Displacement,
ldstr.dd82197366d33b9dea0d2d8f3603d00b,Display Mode,
ldstr.d01bc5abc9548c1e7d655e38c62dfbcf,Disruptive Field,
const.d01bc5abc9548c1e7d655e38c62dfbcf,Disruptive Field,
ldstr.531889258b04f7a4cd0c6e73fa0d6da8,Disruptive Wave,
ldstr.44459f6cee7f4813b89e54c05f1bb0dc,Dissipation Rate: ,
ldstr.0a21c0cb34bd830db845aed9aa2d39c9,"Do YOU even realize whom are you trying to save?! They are ALL LOST, and so are you!",
ldstr.104b50d6b5e98bc13ef018a39058531b,Do you feel that?,
ldstr.5d8e575dc6f261d1f86d683c804e7775,Do you want more!? I can't hear you...,
ldstr.633c1b0cacd4eedbda9d5b41f4dfe564,Do you want to keep the new video settings? The changes will be automatically reverted in {0} second(s).,
ldstr.6deb5f3cd48e56fb080af9aa903b1791,Doberman,
const.6deb5f3cd48e56fb080af9aa903b1791,Doberman,
attr.cbb67c65f2abd1005d46939a7b3aff5f,Doctor,
ldstr.cbb67c65f2abd1005d46939a7b3aff5f,Doctor,
ldstr.f71b8deffc6eaaa39c6e4a63e5c563d6,Doctor Zilch,
ldstr.1f44d56c9e50663006a5eaba3b516789,"Doctors love blood and guts, dear maniacs. Why else would they cut people open, I ask you?",
ldstr.0945359809dad1fbf3dea1c95a0da951,Document,
ldstr.f28128b38efbc6134dc40751ee21fd29,Documents,
ldstr.b01b83048682460e96eb4bd2482b8c32,Dodge,
attr.b01b83048682460e96eb4bd2482b8c32,Dodge,
ldstr.f2c5375102e51008c4766e8e0a3f4011,Dodge decreased by {0},
ldstr.0843b911f41e64438d3508855fdb83dc,Dodge decreased by {0}%,
ldstr.fbfa38542e010cca6f5563597cb47e54,Dodge increased by {0},
ldstr.d9be09155fe26bb1fa64fe58952364a2,Dodge increased by {0}%,
ldstr.806b188abfb8608af76d57dafed2c291,Dodged!,
ldstr.c6917f10e013dbe950804bd464130e11,Does nothing!,
ldstr.c935d187f0b998ef720390f85014ed1e,Dog,
const.c935d187f0b998ef720390f85014ed1e,Dog,
ldstr.8821aa7a8648d62946fdf362a568a962,Dogs 1,
ldstr.ff9aa4d79c1066f6013e66abbf3bddb3,Dogs 2,
ldstr.2969b7a15202fa2cc53cc72644c3b7bf,Dogs 3,
ldstr.eb39e98e4f0e4aedef8735f6bfa642a9,Dominating! That was quite a fun bloodshed to see!,
ldstr.9876f80784bec159661cf8ca21a36f6f,Dominating! This was unbelievable! Bull's Eye was just defeated!,
ldstr.2515655bc23bcfbe95be04aeea5829ee,Domination!,
ldstr.db3948b53f2398bca9c99fc7c0e50607,Don't crumble.,
ldstr.3d7b66dabec654fe80733e5d13b05cdd,Don't fail me now.,
ldstr.6ecec98504abb297aecbdc893961a1c4,"Don't fall apart, dammit.",
ldstr.f86c39745045b760d96afeff241d8268,Don't forget to holster all your weapons and potentially dangerous equipment before entering the embassy.,
ldstr.3b40cc1af1428649e3dc1107be78e6aa,Don't panic.,
ldstr.9ed7514f4c47b057728d3119de4de4e4,Don't worry. This won't hurt a bit.,
ldstr.355ff567251822cc8d3d51a11ac6263b,Don't you love seeing blown off limbs flying through the air!?,
ldstr.f44e14d49cd011d1e873d9fe0c4624f1,Door,
ldstr.a18d840e84abdd5593a58126d4ae6c2f,Doppelganger,
ldstr.af6c6cf7a454b4ef4a850ac4d960a2cc,Dot,
ldstr.7546db71252e5c3d96d335eb46db9ea8,Double Shot,
ldstr.371acc99e8b06f77e4b04b71ec36114d,Double click to equip.,
ldstr.9da515c90572811bec8ae34559ca121c,Double click to use in blueprint.,
ldstr.3d8a43ba67bdba78c6c420ccab6e2fcc,Doubletap,
ldstr.08a38277b0309070706f6652eeae9a53,Down,
ldstr.de6c0aa3fa198aca5bc6f0580ccf3a7f,Downing,
ldstr.391745c65f48b9163a3ad333c9fd3ecd,Download ',
ldstr.c463f1648c7d8a37152b1b3217925c09,Download blueprint to your wristpad.,
ldstr.279f60b0afee8ecf4372492c68252861,Draco,
ldstr.b4cce4a33ac0d00241dfb04d1b6a44ce,Drag 'n' drop - Drag-em All. Menu is filled with cocktails of all kinds.,
ldstr.cd2d1641a45f45460d13a5f1ef77d096,"Drag 'n' drop - Draw and drink. Stay sharp, play smart - roll the dice!",
ldstr.b89564833433cd62e92f832476388ffd,"Drag 'n' drop - Drop for some Chill. Menu consists of both strong and sour tastes. Well, at least it says so.",
ldstr.e5a2320dfe2f1270776de4f2df36f537,Drag 'n' drop - Hardcore Drop! Ya think ya have what it takes? Try out some BREW we just got in,
